CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,-1.97,0.34,-0.66,3.0,1.0,2.0,-0.66,9.59,0.0,0.03,0.34,2.34,0.66,2.0,0.34,0.29,1.0,-0.03,0.34,0.34,0.0,0.0,0.34,-1.31,0
4.0,1.0,1.0,4.0,5.0,9.0,11.71,19.0,1.67,0.71,70.12,2.0,2.71,2.0,6.29,4.0,2.79,-0.71,2.71,1.0,1.0,0.0,0.0,0.29,1.71,0
-0.95,0.0,0.05,0.0,1.9,-0.9,-0.95,0.0,0.5,0.0,-3.76,0.05,-0.9,0.0,-1.9,0.05,2.02,1.9,1.48,1.95,1.0,1.0,0.0,1.95,0.0,0
21.7,0.0,1.0,0.0,0.0,2.0,1.61,5.0,0.88,2.0,28.3,5.0,2.39,0.0,20.0,2.0,5.04,0.7,7.67,0.0,1.0,0.3,0.0,1.0,1.0,0
0.0,0.0,1.0,0.92,1.0,1.0,1.0,3.0,0.73,0.0,1.49,1.0,2.84,0.92,2.84,1.08,2.13,0.08,2.68,1.0,1.0,0.0,0.0,1.08,0.0,0
-0.93,0.0,1.0,-0.97,1.93,1.0,0.97,-0.97,4.96,0.0,1.1,3.03,2.97,7.0,-2.9,1.0,1.77,-0.93,-0.61,1.03,1.0,0.27,0.0,0.03,-0.97,0
0.0,0.78,1.0,0.0,0.78,1.0,-0.78,7.46,0.37,-0.78,12.35,1.78,4.22,0.0,7.46,1.0,2.53,1.78,2.96,0.22,1.0,0.78,0.0,3.78,1.56,0
2.85,0.0,1.0,2.0,1.69,3.15,5.0,10.39,0.62,0.0,41.64,1.15,2.0,0.0,9.15,1.15,2.78,0.0,2.72,0.15,1.0,-0.85,0.0,4.0,1.69,0
0.0,0.0,1.0,0.0,0.62,1.0,-0.62,-0.62,2.33,2.0,-1.11,0.38,2.62,0.0,0.64,1.0,-0.16,0.0,6.45,6.0,1.0,0.0,0.0,3.0,2.38,0
0.0,0.0,1.0,0.0,1.43,1.0,0.0,1.0,-0.99,0.0,7.0,2.0,2.0,1.0,1.71,1.0,4.07,0.71,3.36,1.0,1.0,0.0,0.0,2.71,0.0,0
22.71,0.0,2.0,0.0,0.0,1.0,1.0,-0.83,0.85,0.0,25.35,3.0,5.12,-4.24,17.41,1.0,-8.46,0.29,6.43,1.0,1.0,1.0,0.0,0.17,1.0,0
0.0,0.0,0.48,-0.52,0.0,-1.09,-0.52,-4.19,3.38,0.0,-8.94,0.48,-0.05,-0.52,-3.66,0.48,-1.13,0.0,-0.6,1.0,0.48,1.0,0.0,0.48,0.0,0
1.0,3.0,1.0,2.1,0.0,0.42,-0.9,4.83,0.74,11.65,1.88,1.0,1.9,2.21,10.06,1.1,8.71,7.17,19.39,21.6,1.0,1.0,0.0,1.0,1.9,0
0.0,0.0,0.0,0.78,0.0,1.0,0.0,0.0,6.79,0.0,2.35,0.0,2.57,2.0,1.57,1.0,0.52,-0.78,-0.31,-0.78,0.0,0.0,0.0,1.78,1.78,0
22.0,0.0,2.0,0.0,0.0,1.0,-1.99,-2.99,-0.11,0.0,24.01,3.0,3.0,0.0,18.99,1.0,3.13,1.0,5.7,3.0,1.0,1.0,0.0,3.0,0.0,0
-0.73,17.0,1.0,0.0,8.27,1.0,0.0,2.9,9.63,-2.18,23.53,-1.18,0.0,5.36,-0.18,0.0,18.3,0.0,-2.33,-0.73,-0.45,-0.73,0.0,5.18,1.0,0
0.0,1.0,1.0,0.0,1.0,1.0,-0.67,8.34,0.18,-0.67,15.67,2.0,0.33,0.0,8.66,1.67,3.59,1.0,3.36,0.33,1.0,1.0,0.0,3.0,2.33,0
0.0,0.0,1.0,0.0,-0.63,2.25,1.37,2.88,-0.15,0.0,23.13,1.0,2.0,0.0,0.37,0.37,0.8,0.0,2.4,1.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,1.64,1.0,-1.28,0.0,1.33,-0.64,-3.19,1.0,2.0,0.0,1.64,1.0,-1.28,-0.64,1.49,2.0,1.0,0.0,0.0,1.0,0.0,0
1.5,-3.0,1.0,1.5,0.0,3.25,3.75,7.25,-1.4,0.0,21.24,1.75,4.5,-2.25,11.49,2.5,2.44,0.25,3.57,1.75,1.0,0.0,0.0,3.75,0.0,0
1.0,0.0,1.0,-0.63,0.0,1.0,1.27,0.0,1.59,0.0,13.15,1.0,2.73,-1.27,2.37,1.0,1.05,1.0,3.31,1.0,1.0,0.0,0.0,1.63,0.0,0
-15.88,0.0,1.0,2.79,2.38,0.21,0.0,-0.79,0.7,0.79,-10.06,-0.59,4.0,0.0,-7.91,1.0,5.83,2.59,5.82,4.18,1.0,-0.4,0.0,6.18,0.0,0
0.52,0.0,1.52,0.0,0.0,2.05,1.52,3.57,-0.28,-1.05,11.14,2.52,3.05,0.0,8.48,1.52,3.23,1.0,0.65,-2.14,1.0,0.0,0.0,2.48,1.48,0
0.0,0.0,2.0,0.0,1.99,0.0,-2.99,1.0,1.48,0.0,-11.93,2.0,3.0,0.0,6.01,0.0,10.21,3.99,5.16,3.0,1.0,0.0,0.0,5.0,1.0,0
0.0,0.0,1.0,0.0,0.86,1.0,0.0,0.86,1.72,13.0,-9.35,1.0,4.0,6.9,16.86,1.0,9.94,8.86,21.84,23.0,1.0,0.0,0.0,2.0,1.86,0
10.65,-1.52,1.76,2.28,0.0,6.32,10.65,-4.08,0.71,0.0,29.82,3.28,3.0,-1.52,35.18,1.76,3.21,1.0,5.62,0.24,1.0,-0.45,0.76,4.52,4.56,1
0.0,0.0,1.76,0.76,0.0,1.0,0.0,4.0,-2.84,0.0,12.53,1.76,2.53,5.24,1.76,1.0,18.82,2.0,2.29,1.0,1.76,0.0,0.0,5.76,0.0,0
0.0,5.0,1.0,0.0,3.58,1.0,1.0,1.16,0.76,0.0,34.0,2.0,1.0,2.58,2.26,1.0,4.03,1.16,3.29,1.0,1.0,0.0,0.0,1.58,4.74,0
2.55,-2.2,2.0,6.0,3.1,3.55,1.0,3.3,-0.93,0.0,16.83,3.0,2.1,-1.65,32.2,3.1,6.58,-0.55,5.27,1.0,1.0,0.4,0.0,2.9,7.1,0
0.0,0.0,1.0,0.0,-2.25,1.0,-0.75,2.0,-2.31,0.75,8.5,1.0,2.25,0.0,5.5,1.0,2.78,0.25,3.45,1.75,1.0,0.0,0.0,3.75,2.25,0
0.7,0.0,1.0,0.3,0.0,1.0,0.0,1.4,1.58,0.0,153.47,1.7,1.6,0.0,-1.1,1.7,-0.48,0.0,1.91,0.7,1.0,0.0,0.0,0.6,1.4,0
2.0,2.6,1.0,1.0,2.0,3.0,0.0,1.0,3.29,4.0,2.6,1.0,1.4,1.6,-1.39,0.4,2.06,1.4,0.33,-0.19,1.0,0.0,0.0,3.0,0.0,0
-0.97,0.0,0.0,0.0,-0.97,1.0,2.91,4.85,7.02,-2.91,4.85,-2.91,1.0,1.0,-2.91,1.0,-1.02,-0.97,-3.24,-1.94,-1.94,-0.97,0.0,1.97,0.97,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.96,-2.15,0.0,1.92,2.92,2.96,0.0,1.04,1.0,1.92,0.96,3.76,3.04,1.0,0.96,0.0,3.0,-0.96,0
1.0,0.0,1.0,1.15,1.0,1.0,0.0,-0.57,-0.13,3.0,4.86,2.85,1.57,0.0,6.29,1.0,3.81,2.0,6.67,2.0,3.0,0.43,0.0,3.15,0.0,0
11.23,0.75,1.75,4.49,1.0,8.49,12.48,5.25,-0.08,0.0,36.69,3.25,2.0,1.5,31.7,2.5,1.04,-1.5,8.14,-0.5,1.0,0.31,0.75,2.75,5.24,1
-0.91,-2.74,1.0,-1.74,0.0,2.26,1.0,-2.96,3.54,0.0,4.38,1.0,3.91,-1.65,6.09,1.09,-0.56,0.0,3.49,0.91,1.0,-0.91,0.0,2.0,0.0,0
0.0,4.41,1.0,0.0,1.76,1.0,0.88,-1.53,2.44,0.0,27.82,1.88,-0.76,0.88,2.65,1.0,-1.85,-2.65,1.45,1.0,1.0,0.0,0.0,-0.65,0.0,0
1.54,0.0,1.0,0.77,0.0,3.3,3.84,6.61,0.26,0.0,20.05,1.77,2.23,0.0,8.61,1.77,2.11,0.23,2.66,1.0,1.0,0.0,0.0,3.77,-0.77,0
8.0,0.0,3.0,0.0,15.3,1.89,4.68,10.15,0.65,1.89,24.25,5.79,0.11,2.0,3.21,1.0,3.48,-1.79,6.46,-0.79,1.0,0.75,0.0,0.21,4.47,0
2.67,2.0,1.0,1.0,1.33,3.0,0.0,-1.7,0.92,4.0,-0.7,1.0,2.67,0.33,2.35,1.0,1.04,0.65,2.9,1.0,1.0,0.0,0.0,0.98,-2.02,0
0.0,0.0,1.0,1.83,1.22,1.0,2.39,3.78,0.19,0.0,2.72,1.61,1.0,0.0,0.39,0.39,2.98,1.0,4.31,0.0,1.0,0.0,0.0,2.39,2.22,0
0.0,8.0,1.0,0.66,0.0,-0.32,0.0,-3.3,4.03,0.0,4.05,1.0,1.32,1.0,2.64,0.0,1.76,0.0,1.03,0.0,1.0,0.0,0.0,2.66,0.66,0
0.0,0.0,1.0,0.0,0.68,-0.36,0.0,2.36,1.05,0.0,4.36,1.0,2.36,0.0,2.0,0.32,5.51,4.04,3.28,2.0,1.0,0.0,0.0,3.36,2.04,0
0.0,0.0,1.0,0.0,0.0,1.0,1.19,0.81,0.62,-0.81,6.26,1.81,5.0,0.81,1.37,1.0,0.92,0.0,0.36,-0.81,1.0,0.0,0.0,1.0,-0.81,0
1.9,0.0,1.0,1.9,0.0,3.85,4.76,8.66,0.63,0.0,-139.54,1.95,2.05,0.0,11.61,1.95,4.47,1.0,2.93,1.95,1.0,0.0,0.0,4.9,-2.85,0
0.0,1.0,1.0,0.0,-0.2,1.0,0.0,8.2,-0.32,0.0,16.2,2.6,0.4,0.0,11.2,1.0,2.75,1.6,3.62,0.4,1.0,1.0,0.0,3.6,3.0,0
3.72,-6.51,1.0,3.72,5.65,8.44,10.23,18.67,-0.77,0.0,58.8,1.93,4.86,0.93,8.51,4.72,4.82,1.0,5.2,1.93,1.0,0.0,0.0,2.07,1.93,0
0.83,0.0,1.0,0.0,1.67,2.83,2.17,7.01,-0.04,-0.83,41.37,1.0,3.0,0.0,4.83,2.83,1.39,0.0,1.32,-1.67,1.0,0.0,0.0,1.17,1.83,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.69,0.13,0.0,-2.54,1.0,-1.38,0.0,3.69,1.0,0.56,0.0,4.75,4.85,1.0,0.0,0.0,3.0,0.0,0
-3.93,-0.98,-0.96,-0.98,-2.94,-0.96,1.0,-1.96,0.99,0.02,169.88,-0.96,2.98,0.0,-1.89,0.02,-0.65,0.0,2.89,1.02,1.0,0.0,0.0,0.04,5.94,0
0.69,0.0,1.0,0.0,0.0,1.0,-1.39,0.0,1.49,12.31,-0.39,1.0,5.39,0.0,18.08,1.0,8.0,8.0,23.31,22.31,1.0,0.0,0.0,2.0,1.0,0
1.65,1.65,0.17,0.83,1.65,2.65,1.0,2.83,-0.11,3.3,7.17,1.17,0.35,0.83,3.22,1.0,-1.12,1.0,1.58,0.17,1.0,0.0,0.0,2.17,2.0,0
0.0,0.0,1.81,0.0,0.0,1.0,0.0,2.0,-4.45,0.0,151.21,1.81,4.63,-0.81,5.63,1.0,3.67,1.0,3.08,1.0,1.81,0.0,0.0,3.81,2.44,0
0.0,0.0,1.0,0.0,1.06,2.0,3.0,2.53,0.28,0.0,15.88,1.0,2.47,0.0,2.94,2.0,1.72,0.53,2.33,0.0,1.0,0.0,0.0,2.0,2.06,0
-1.27,0.0,1.0,0.0,-0.27,1.0,0.64,-0.27,2.32,0.64,2.36,-0.91,3.0,0.0,3.27,1.0,-25.72,-0.27,1.66,0.36,1.0,0.0,0.0,3.0,1.64,0
-4.86,0.0,0.03,-4.86,0.0,1.0,0.0,1.03,0.86,0.0,4.08,0.03,3.97,0.0,5.95,1.0,1.82,0.03,0.26,1.0,1.0,-0.97,0.0,1.05,0.0,0
1.0,3.0,0.14,2.14,0.0,0.55,-0.86,5.1,6.03,0.0,1.6,0.14,-0.73,4.0,-4.04,1.14,1.61,0.0,-1.11,1.0,0.14,1.0,0.0,0.14,1.86,0
0.0,0.0,1.0,0.0,0.97,1.0,1.94,1.94,-0.4,0.0,6.8,1.0,-0.94,7.77,4.97,1.0,3.46,0.03,2.73,1.03,1.0,0.0,0.0,3.0,0.97,0
0.0,0.0,1.0,1.11,0.0,0.89,3.0,0.89,0.36,0.0,18.0,0.45,4.11,0.0,3.45,0.89,1.9,0.55,0.86,0.0,1.0,-0.55,0.0,3.11,1.0,0
0.0,-11.48,1.0,0.0,-6.08,1.0,2.0,2.7,-5.16,0.0,-0.05,1.0,2.68,3.38,2.32,1.68,9.19,1.35,2.19,1.68,1.0,1.0,0.0,2.35,-0.68,0
-1.71,-2.57,0.14,-4.28,-3.42,-2.42,-5.13,-4.13,0.8,-0.86,14.28,-0.71,2.0,-0.71,-0.86,2.0,-0.93,1.0,0.38,0.14,1.0,0.0,0.0,2.0,-0.86,0
1.0,3.0,1.9,3.0,0.0,4.0,0.9,12.0,-4.78,0.9,20.71,1.9,1.9,3.1,4.71,2.0,4.98,0.0,3.93,2.8,1.9,1.0,0.0,1.9,1.9,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.12,0.0,6.41,1.0,4.77,0.0,4.0,1.0,2.71,1.0,0.94,0.41,1.0,-0.59,0.0,3.0,0.0,0
0.64,0.0,2.64,-0.64,0.0,2.27,0.64,1.27,0.64,0.0,5.54,2.64,4.0,-1.27,9.27,1.64,6.78,2.0,3.51,1.36,1.0,0.0,0.0,4.64,1.27,0
-19.59,0.0,0.11,0.0,0.0,1.0,-0.89,-1.78,2.58,13.0,-25.72,-0.78,4.89,0.0,2.64,1.0,6.74,8.89,19.9,23.89,1.0,-0.89,0.0,1.11,0.11,0
0.97,0.0,1.0,0.0,1.97,1.0,1.0,1.06,0.45,2.92,5.06,2.94,1.0,0.0,1.0,2.0,1.8,1.0,4.22,1.97,2.94,0.97,0.0,1.03,-0.97,0
12.78,0.85,1.85,4.26,0.0,9.52,11.92,5.41,-0.77,0.0,42.18,3.56,3.3,1.7,37.77,2.7,4.69,1.0,7.9,1.0,1.0,0.35,0.85,3.85,5.96,1
6.0,0.0,2.0,6.0,3.0,-1.0,0.0,-1.0,1.59,1.0,6.0,3.0,5.0,0.0,3.0,1.0,3.4,1.0,5.0,1.0,1.0,1.0,0.0,4.0,3.0,0
20.66,-0.94,1.0,0.0,-0.94,1.94,2.81,-1.87,0.2,1.87,17.11,6.81,2.0,7.0,9.36,1.94,4.73,0.06,5.29,1.06,1.0,1.0,0.0,-0.87,-1.87,0
0.0,0.0,1.0,0.0,0.0,0.4,0.0,3.81,1.05,0.0,-3.63,1.0,3.79,0.0,0.19,0.4,2.04,1.6,3.24,1.0,1.0,0.0,0.0,3.6,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.57,0.26,0.0,5.35,1.0,2.65,0.0,3.0,1.78,1.2,-1.57,1.06,-0.78,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,1.0,1.0,1.08,2.92,1.08,-0.92,8.0,2.84,2.92,8.0,-1.69,1.0,4.51,1.92,-0.76,0.08,1.0,0.92,0.0,1.08,-1.76,0
22.0,0.0,2.0,0.0,-2.0,1.0,1.0,1.0,1.7,0.0,32.0,3.0,2.0,0.0,14.0,1.0,-0.08,-1.0,3.49,1.0,1.0,1.0,0.0,2.0,-1.0,0
6.0,0.0,2.0,6.0,3.8,1.0,0.0,1.4,-1.12,1.0,12.6,3.0,1.8,0.0,1.8,1.0,2.67,1.0,3.67,1.0,1.0,1.0,0.0,2.2,3.0,0
2.0,0.0,1.0,2.0,0.81,2.39,5.0,2.97,1.34,0.0,15.75,2.0,3.61,0.0,11.61,2.0,3.5,0.0,4.95,1.0,1.0,0.0,0.0,4.81,0.81,0
0.0,0.0,0.15,0.0,0.85,1.0,0.0,1.0,0.98,0.0,0.46,0.15,-0.69,0.0,-3.07,1.0,-3.2,0.31,2.68,3.69,1.0,0.0,0.0,1.15,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,1.87,1.87,6.06,0.0,0.0,0.0,0.07,2.0,-0.93,1.0,-1.56,-0.93,1.87,0.0,0.0,0.0,0.0,0.07,0.07,0
-0.63,3.0,0.37,1.0,0.0,1.0,0.0,1.0,3.32,0.0,1.11,0.37,0.11,1.26,-1.89,2.0,0.57,-0.63,0.28,0.37,0.37,0.0,0.0,2.0,2.63,0
0.0,-4.57,1.0,0.0,-2.74,1.91,4.83,6.83,-0.07,0.0,-7.63,0.09,2.83,-1.83,1.0,1.91,0.91,1.0,1.82,-0.91,1.0,0.0,0.0,3.91,-0.83,0
0.0,-7.97,1.0,0.0,1.0,1.0,1.0,2.99,-1.62,0.0,3.0,2.0,4.99,-1.0,10.96,2.0,4.24,2.0,5.03,2.0,1.0,0.0,0.0,4.0,2.99,0
21.0,0.0,1.0,0.0,0.0,3.46,1.54,5.73,0.02,2.0,20.99,5.73,1.0,0.0,22.91,3.46,4.99,0.0,6.92,0.0,1.0,1.73,0.0,0.27,1.0,0
0.0,0.0,1.0,0.0,1.22,1.0,0.0,2.0,2.57,-2.34,4.56,1.0,3.78,6.47,-1.12,1.0,5.46,1.22,0.67,1.0,-0.56,0.0,0.0,3.22,0.0,0
0.0,0.65,1.0,0.0,2.65,1.0,0.0,7.58,-1.43,0.0,12.16,1.65,0.04,0.0,8.54,1.0,6.09,2.65,4.61,1.0,1.0,0.65,0.0,4.31,3.31,0
-0.54,0.0,1.0,-0.54,-1.61,1.0,2.08,-0.54,0.83,0.46,8.3,0.46,2.0,0.0,2.92,1.0,1.0,0.0,4.41,2.0,1.0,0.0,0.0,2.54,1.39,0
0.53,1.0,1.0,-1.06,0.0,1.0,0.0,1.6,4.99,0.0,114.41,1.53,-1.6,1.0,-1.6,0.53,-0.19,0.0,0.89,0.53,1.0,0.0,0.0,1.94,1.6,0
0.0,0.0,1.0,0.0,0.0,2.73,0.0,7.18,0.88,0.0,13.5,1.0,1.0,0.0,1.0,2.0,3.11,0.86,2.5,1.0,1.0,-0.86,0.0,2.86,0.0,0
22.0,0.0,2.0,0.0,0.0,1.0,1.0,1.35,0.09,0.0,34.91,3.0,3.65,0.65,15.35,1.0,3.45,1.65,4.96,1.0,1.0,1.0,0.0,3.0,1.0,0
-18.85,0.0,0.14,0.0,0.0,2.71,-0.86,1.0,2.16,0.0,-20.27,-0.71,-0.71,0.86,-10.85,2.86,2.44,2.14,-1.34,2.0,1.0,-0.86,0.0,2.14,-0.86,0
1.0,0.0,1.0,0.0,1.0,2.44,0.0,0.72,-0.36,3.0,5.61,3.28,0.28,0.0,7.61,2.44,2.9,1.28,7.6,2.0,3.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,1.89,1.0,1.78,0.0,0.68,0.0,4.56,1.0,2.89,7.12,1.89,0.11,1.11,0.89,0.11,1.0,1.0,0.0,0.0,1.0,0.89,0
-1.83,0.0,0.08,-5.5,0.08,-0.83,-0.92,4.0,1.28,0.0,5.17,-0.83,3.92,1.0,-24.67,0.08,-1.37,3.0,1.98,3.75,1.0,-0.37,0.0,3.08,-2.5,0
0.0,0.0,1.0,0.57,1.0,3.27,0.0,7.4,0.77,0.0,13.24,0.43,3.57,2.13,-0.13,1.57,5.23,2.43,2.46,0.43,1.0,0.0,0.0,3.43,1.87,0
0.0,10.38,1.0,0.0,0.0,1.0,0.0,-1.19,3.88,0.0,8.0,1.0,-0.59,2.78,0.0,-0.59,1.63,0.59,0.23,-0.59,1.0,0.0,0.0,2.59,0.0,0
4.22,0.8,1.0,2.41,4.02,7.44,8.85,18.29,-0.84,0.0,275.1,2.8,0.2,1.61,5.83,4.41,5.41,1.0,6.1,2.8,1.0,0.0,0.0,0.2,3.8,0
1.54,0.0,2.0,0.54,1.08,3.0,2.61,3.0,0.07,1.61,6.92,3.08,2.92,-0.54,6.15,2.54,3.16,-0.54,7.1,1.61,1.0,0.27,0.0,2.54,0.92,0
0.0,-8.63,1.0,0.0,-3.31,1.0,0.72,0.0,-4.94,0.0,12.22,1.72,2.72,0.72,2.44,1.72,-3.19,0.0,3.37,2.72,1.0,0.0,0.0,-0.44,1.44,0
5.8,0.0,1.97,5.8,2.9,1.0,0.0,3.9,0.77,0.97,21.6,0.03,0.07,1.0,0.97,2.0,3.65,1.0,3.95,1.0,1.0,0.0,0.0,3.93,2.9,0
0.76,0.0,1.0,0.0,0.76,1.0,2.24,5.0,-0.46,1.52,6.24,3.27,0.24,0.0,1.76,1.0,3.55,2.52,5.78,0.0,2.52,0.76,0.0,3.0,0.24,0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.39,-0.67,-1.33,1.0,4.0,0.0,3.0,1.0,-0.67,-0.67,0.58,0.67,1.0,0.0,0.0,1.0,0.0,0
2.0,-2.61,2.0,5.13,3.74,3.0,1.0,-0.87,1.78,0.0,1.13,3.0,1.0,0.0,31.74,1.13,9.15,0.87,5.35,1.87,1.0,0.4,0.0,4.0,5.13,0
0.0,0.0,1.0,0.0,0.0,0.42,-0.58,0.83,2.76,0.0,-4.17,1.0,0.42,0.0,-0.58,0.42,0.58,0.0,1.0,1.58,1.0,0.58,0.0,1.42,-0.58,0
0.0,0.0,0.12,0.0,0.0,-0.76,0.0,-5.29,7.28,2.0,-8.59,0.12,2.0,0.88,5.0,1.0,-0.88,-0.88,5.62,5.12,0.12,0.0,0.0,2.12,3.0,0
0.0,0.0,1.97,0.0,16.48,1.97,2.97,9.74,1.45,0.97,14.77,3.9,0.06,8.0,4.9,1.0,6.31,1.0,7.34,1.0,1.0,0.0,0.0,2.97,5.84,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01,0.94,0.0,221.0,2.0,1.0,0.0,1.0,2.0,2.98,0.0,4.5,3.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,2.86,-0.86,13.78,1.86,2.58,6.03,1.27,0.86,6.45,4.58,4.0,0.0,9.72,1.0,7.53,1.14,7.71,1.14,1.0,0.0,0.0,3.14,3.45,0
0.0,-0.53,1.0,0.0,0.47,1.0,0.53,-2.64,0.1,0.0,-2.69,1.0,2.53,0.0,0.47,1.0,-0.5,0.0,0.62,1.0,1.0,-0.53,0.0,1.0,-0.53,0
1.81,3.0,1.0,2.81,0.0,1.9,4.52,5.52,-0.12,0.0,15.66,1.0,2.0,0.0,4.52,1.1,2.55,0.0,2.43,1.0,1.0,-0.9,0.0,4.71,2.0,0
0.0,0.0,1.63,0.0,0.63,1.0,0.0,0.0,-4.11,0.0,1.63,1.63,1.63,-0.63,0.63,1.0,0.0,0.0,1.63,1.63,1.63,1.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,-0.52,1.0,0.0,-0.52,0.43,0.0,-0.67,1.48,4.0,-1.05,8.0,1.0,2.49,0.95,2.95,2.0,1.0,0.0,0.0,2.43,-0.52,0
21.0,-11.01,1.0,0.0,-4.53,2.0,3.0,5.65,-5.3,2.0,23.17,5.65,2.3,0.65,19.35,2.65,5.94,1.3,7.42,0.65,1.0,1.0,0.0,1.65,1.0,0
0.0,-1.11,1.0,0.0,0.0,1.0,0.0,0.53,3.91,0.0,2.58,1.53,1.06,-0.06,0.53,0.53,-0.89,-0.53,0.81,0.53,1.0,0.0,0.0,2.47,0.0,0
0.0,-0.92,1.0,0.92,-0.92,4.69,0.92,1.92,0.83,0.0,6.69,0.08,2.84,1.84,-0.76,1.92,2.04,1.08,2.02,1.08,1.0,-0.92,0.0,1.08,-2.76,0
0.62,0.0,1.0,0.0,0.0,3.0,0.0,1.38,0.33,0.0,7.13,3.24,2.0,3.73,4.38,3.0,3.1,0.62,3.63,1.62,1.0,1.62,0.0,0.38,0.0,0
1.1,2.0,1.0,3.71,3.8,3.0,0.0,1.9,0.77,1.29,0.2,-0.8,2.0,1.0,-2.61,1.0,2.82,1.1,0.02,0.1,-0.8,-0.9,0.0,2.1,1.8,0
18.92,-0.86,1.86,1.0,0.0,5.0,1.86,9.72,-4.25,0.0,44.8,2.72,5.58,1.14,20.76,2.86,5.1,0.86,7.77,0.86,1.0,0.86,0.0,2.0,0.86,0
0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.53,0.0,9.0,1.0,4.0,0.0,4.0,1.0,3.33,1.0,2.33,1.0,1.0,0.0,0.0,3.0,0.0,0
0.0,-13.51,1.0,0.0,-6.15,1.0,2.0,4.59,-6.26,0.0,-7.33,1.79,2.79,-0.79,2.59,1.79,-2.69,1.59,6.94,1.79,1.0,0.0,0.0,2.0,0.0,0
1.93,0.0,1.0,1.0,1.15,1.0,0.0,2.0,-0.28,1.0,13.85,4.78,2.0,6.49,1.15,1.0,1.54,0.0,1.53,1.0,1.0,0.93,0.0,0.07,2.07,0
2.55,8.64,1.0,2.55,1.92,6.11,7.03,10.22,3.67,0.0,49.51,1.64,0.0,2.28,3.19,1.92,-0.62,-1.28,0.44,0.0,1.0,0.0,0.0,0.72,-0.64,0
0.0,0.0,1.0,3.0,2.24,1.0,-1.53,-0.53,0.88,0.0,0.0,2.0,0.24,0.0,0.76,1.0,4.89,2.53,2.13,1.76,1.0,0.0,0.0,1.0,2.0,0
-2.09,0.48,-0.05,-0.52,-1.57,-0.05,0.52,-1.05,5.67,0.0,-1.61,-0.05,0.0,1.0,-2.61,-0.52,-0.74,0.0,-0.36,0.52,1.0,0.0,0.0,1.95,0.52,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0
0.0,17.0,1.0,-2.09,6.91,1.0,1.39,-0.7,9.22,0.0,19.79,0.3,0.7,1.0,4.09,0.0,5.94,-0.7,-0.76,0.0,1.0,0.7,0.0,3.0,-0.39,0
0.77,0.0,1.0,34.0,3.23,1.0,0.0,4.0,0.6,0.0,10.08,3.31,2.0,5.4,0.46,1.0,3.7,0.77,0.13,-1.54,1.0,0.77,0.0,0.46,0.0,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.31,0.32,0.0,149.79,1.0,0.31,0.0,2.0,1.0,3.72,1.16,2.74,0.16,1.0,0.0,0.0,2.16,4.53,0
1.0,-2.58,1.0,0.0,-1.29,1.0,-0.64,7.51,-0.14,0.0,209.76,2.0,1.0,-1.29,4.86,2.0,3.35,1.64,4.44,2.0,1.0,0.64,0.0,2.29,3.0,0
2.0,0.0,1.0,2.0,0.0,4.0,5.0,8.7,2.06,0.0,26.4,2.0,2.0,0.0,6.6,2.0,1.42,-0.85,1.73,0.15,1.0,0.0,0.0,3.15,0.0,0
-0.5,0.0,1.0,0.0,-0.0,0.5,0.0,-0.0,1.54,0.0,-7.02,1.0,2.5,3.01,0.5,0.5,10.43,2.0,2.39,1.5,1.0,0.0,0.0,5.0,-0.0,0
-1.58,-2.36,0.21,-3.94,-4.73,-2.94,-2.73,-6.09,-0.33,-0.79,174.37,0.21,1.21,-1.58,-2.15,1.0,-0.96,0.79,2.85,1.79,1.0,0.0,0.0,2.0,0.0,0
